distance_m,altitude_m,slope_rad
84614.24482236066,1360.8208824216026,0.004526388305062147
84664.25324128641,1361.049608377383,0.004574487206870047
84714.26166021216,1361.2805097872483,0.004617995369418689
84764.2700791379,1361.513356589582,0.004656902382036509
84814.27849806365,1361.747918348066,0.004691200755722129
84864.2869169894,1361.9839643979894,0.004720885927067592
84914.29533591514,1362.22126399267,0.004745956260490001
84964.30375484089,1362.4595864498922,0.004766413048557948
85014.31217376662,1362.6987012982713,0.004782260510458305
85064.32059269237,1362.9383784234553,0.0047935057887671575
85114.32901161812,1363.178388214066,0.004800158944211139
85164.33743054386,1363.418501707296,0.004802232948787502
85214.34584946961,1363.658490734065,0.004799743676947332
85264.35426839536,1363.8981280636465,0.00479270989500099
85314.3626873211,1364.1371875476752,0.004781153248768449
85364.37110624685,1364.3754442634415,0.004765098249301572
85414.3795251726,1364.6126746563896,0.00474457225700565
85464.38794409833,1364.8486566817232,0.004719605463800726
85514.39636302408,1365.0831699450355,0.004690230873627217
85564.40478194982,1365.315995841872,0.004656484281163725
85614.41320087557,1365.5469176961415,0.004618404248779517
85664.42161980132,1365.7757208972857,0.00457603208180782
85714.43003872706,1366.0021930361258,0.004529411802057768
85764.43845765281,1366.2261240392957,0.004478590119646576
85814.44687657856,1366.4473063021826,0.004423616403174317
85864.45529550429,1366.665534820289,0.004364542648186437
85914.46371443004,1366.8806073189353,0.004301423444069138
85964.47213335578,1367.0923243812204,0.004234315939227235
86014.48055228153,1367.3004895741615,0.0041632798047532855
86064.48897120728,1367.504909572934,0.004088377196455756
86114.49739013302,1367.7053942831337,0.004009672715386812
86164.50580905877,1367.9017569609837,0.00392723336675569
86214.51422798452,1368.0938143314133,0.003841128517468267
86264.52264691025,1368.281386703932,0.003751429852033297
86314.531065836,1368.4642980862284,0.003658211327157775
86364.53948476174,1368.6423762954219,0.0035615491248128434
86414.54790368749,1368.8154530668987,0.0034615216040017912
86464.55632261324,1368.9833641606615,0.0033582092510524852
86514.56474153898,1369.1459494651283,0.0032516946286703843
86564.57316046473,1369.303053098318,0.0031420623236927164
86614.58157939048,1369.454523506352,0.0030293988934526166
86664.58999831622,1369.6002135592178,0.002913792811071262
86714.59841724196,1369.7399806437309,0.0027953344094231456
86764.6068361677,1369.8736867536377,0.0026741158240107185
86814.61525509345,1370.0011985768022,0.002550230934648195
86864.6236740192,1370.1223875794242,0.002423775306122601
86914.63209294494,1370.2371300872328,0.002294846127700072
86964.64051187069,1370.3453073636078,0.0021635421517092013
87014.64893079644,1370.446805684579,0.0020299636310922428
87064.65734972218,1370.5415164106544,0.0018942122560014095
87114.66576864792,1370.6293360554366,0.0017563910895403078
87164.67418757366,1370.7101663509804,0.001616604502591394
87214.68260649941,1370.783914309852,0.0014749581078386358
87264.69102542516,1370.8504922838526,0.001331558693040015
87314.6994443509,1370.9098180193696,0.0011865141535408786
87364.70786327665,1370.961814709315,0.0010399334240237068
87414.7162822024,1371.0064110416279,0.0008919264097400239
87464.72470112814,1371.043541244304,0.0007426039170154381
87514.73312005389,1371.0731451269255,0.0005920775832462934
87564.74153897962,1371.0951681186662,0.000440459806329047
87614.74995790537,1371.109561302748,0.0002878636736863235
87664.75837683112,1371.1162814473264,0.00013440289075804268
87714.76679575686,1371.1152910327867,-1.980829079198109e-05
87764.77521468261,1371.1065582754322,-0.00017465514531282453
87814.78363360836,1371.090057147552,-0.00033002254562347833
87864.7920525341,1371.0657673938529,-0.0004857950357670803
87914.80047145985,1371.0336745442494,-0.000641856903925589
87964.80889038558,1370.9937699229974,-0.0007980922555900407
88014.81730931133,1370.9460506541736,-0.0009543850867086303
88064.82572823708,1370.8905196634892,-0.0011106193570487209
88114.83414716282,1370.8271856764447,-0.0012666790634358977
88164.84256608857,1370.7560632128195,-0.001422448313128904
88214.85098501432,1370.6771725775059,-0.0015778113969572008
88264.85940394006,1370.5905398476884,-0.0017326528624890837
88314.86782286581,1370.496196856381,-0.0018868575869298747
88364.87624179154,1370.3941811723278,-0.0020403108498771635
88414.88466071729,1370.284536076283,-0.0021928984058145347
88464.89307964304,1370.1673105336858,-0.0023445065562434078
88514.90149856878,1370.042559163742,-0.002495022221580013
88564.90991749453,1369.9103422049377,-0.0026443330125716534
88614.91833642028,1369.770725477005,-0.0027923273012865416
88664.92675534602,1369.6237803393603,-0.0029388942916906114
88714.93517427177,1369.4695836460455,-0.0030839240896155294
88764.94359319752,1369.308217697197,-0.00322730777223139
88814.95201212325,1369.1397701870758,-0.003368937456846562
88864.960431049,1368.9643341486874,-0.003508706369111838
88914.96884997474,1368.7820078950324,-0.0036465089104377748
88964.97726890049,1368.5928949570155,-0.003782240724816107
89014.98568782624,1368.3971040180604,-0.00391579876470412
89064.99410675198,1368.1947488454675,-0.004047081356176568
89115.00252567773,1367.9859482185557,-0.004175988263217799
89165.01094460348,1367.770825853638,-0.004302420751040431
89215.01936352921,1367.549510325873,-0.0044262816485488455
89265.02778245496,1367.3221349880444,-0.004547475409756611
89315.0362013807,1367.0888378863187,-0.004665908174189748
89365.04462030645,1366.8497616730322,-0.004781487826275999
89415.0530392322,1366.6050535165623,-0.004894124053602026
89465.06145815794,1366.354865008344,-0.005003728404002354
89515.06987708369,1366.0993520670809,-0.005110214341589412
89565.07829600944,1365.838674840219,-0.005213497301474821
89615.08671493517,1365.572997602741,-0.005313494743295873
89665.09513386092,1365.3024886533442,-0.005410126203483833
89715.10355278666,1365.0273202080684,-0.005503313346219818
89765.11197171241,1364.7476682914405,-0.005592980013033079
89815.12039063816,1364.4637126252005,-0.0056790522711057416
89865.1288095639,1364.1756365146848,-0.005761458460075151
89915.13722848965,1363.8836267329307,-0.005840129237534297
89965.1456474154,1363.5878734025812,-0.005914997622962418
90015.15406634114,1363.2885698756584,-0.0059859990402907895
90065.16248526688,1362.9859126112847,-0.006053071358872205
90115.17090419262,1362.6801010514266,-0.00611615493296822
90165.17932311837,1362.3713374947386,-0.006175192639681825
90215.18774204412,1362.0598269685863,-0.0062301299152949996
90265.19616096986,1361.7457770993315,-0.00628091478999339
90315.20457989561,1361.4293979809538,-0.006327497921037604
90365.21299882136,1361.1109020420993,-0.006369832624199614
90415.2214177471,1360.790503911632,-0.006407874903619265
90465.22983667284,1360.4684202827787,-0.006441583479903902
90515.23825559858,1360.1448697759458,-0.006470919816626058
90565.24667452433,1359.8200728002992,-0.006495848145028584
90615.25509345008,1359.4942514141921,-0.006516335486996602
90665.26351237582,1359.1676291845258,-0.006532351676401196
90715.27193130157,1358.8404310451358,-0.006543869378514966
90765.28035022732,1358.5128831542875,-0.006550864107822551
90815.28876915306,1358.185212751374,-0.0065533142439398685
90865.29718807881,1357.8576480129034,-0.00655120104580593
90915.30560700454,1357.5304179078676,-0.006544508664051944
90965.31402593029,1357.2037520525807,-0.006533224151575078
91015.32244485604,1356.877880565081,-0.0065173374722942625
91065.33086378178,1356.5530339191848,-0.00649684150809719
91115.33928270753,1356.2294427982833,-0.006471732063983093
91165.34770163328,1355.9073379489787,-0.006442007871319449
91215.35612055902,1355.5869500346444,-0.006407670589348991
91265.36453948477,1355.2685094890048,-0.006368724804842387
91315.3729584105,1354.9522463698281,-0.00632517802986918
91365.38137733625,1354.6383902128177,-0.006277040697846038
91415.389796262,1354.3271698857993,-0.006224326157684791
91465.39821518774,1354.0188134432929,-0.006167050666126456
91515.40663411349,1353.7135479815597,-0.006105233378297415
91565.41505303924,1353.411599494216,-0.006038896336437453
91615.42347196498,1353.113192728505,-0.005968064456781205
91665.43189089073,1352.8185510423132,-0.005892765514747294
91715.44030981646,1352.527896262025,-0.005813030128225648
91765.44872874221,1352.241448541303,-0.005728891739158187
91815.45714766796,1351.9594262208798,-0.005640386593357917
91865.4655665937,1351.6820456894536,-0.005547553718516024
91915.47398551945,1351.4095212457703,-0.005450434900564784
91965.4824044452,1351.1420649619834,-0.005349074658177617
92015.49082337094,1350.8798865483705,-0.005243520215733211
92065.49924229669,1350.6231932194974,-0.0051338214744431655
92115.50766122244,1350.3721895619112,-0.005020030981847321
92165.51608014817,1350.1270774034433,-0.004902203899708118
92215.52449907392,1349.888055684207,-0.004780397970180752
92265.53291799966,1349.6553203293702,-0.004654673480417834
92315.54133692541,1349.42906412378,-0.004525093225571658
92365.54975585116,1349.2094765885213,-0.004391722470243684
92415.5581747769,1348.9967438594842,-0.004254628908312554
92465.56659370265,1348.7910485680181,-0.00411388262134028
92515.5750126284,1348.5925697237446,-0.003969556035410654
92565.58343155413,1348.4014825996069,-0.0038217238764904414
92615.59185047988,1348.2179586192206,-0.0036704631244447957
92665.60026940562,1348.0421652466066,-0.003515852965460994
92715.60868833137,1347.8742658783644,-0.0033579747432848426
92765.61710725712,1347.7144197383618,-0.0031969119089329174
92815.62552618286,1347.5627817750005,-0.003032749969212308
92865.63394510861,1347.419502561128,-0.0028655764338384004
92915.64236403436,1347.2847281966524,-0.0026954807613823848
92965.6507829601,1347.1586002139277,-0.002522554303907299
93015.65920188584,1347.0412554859618,-0.0023468902505016207
93065.66762081158,1346.9328261375106,-0.0021685835695783844
93115.67603973733,1346.8334394591104,-0.001987730950107975
93165.68445866308,1346.7432178241047,-0.0018044307417208563
93215.69287758882,1346.6622786087157,-0.0016187828937938983
93265.70129651457,1346.5907341152101,-0.001430888893556674
93315.70971544032,1346.5286914982116,-0.0012408517031177295
93365.71813436606,1346.4762526941995,-0.0010487756957155859
93415.7265532918,1346.4335143542453,-0.000854766590912641
93465.73497221754,1346.4005677800212,-0.0006589313891141169
93515.74339114329,1346.3774988631294,-0.0004613783050984621
93565.75181006904,1346.3643880277816,-0.000262216700945972
93615.76022899478,1346.3613101768728,-6.155701809758355e-05
93665.76864792053,1346.3683346414766,0.00014048929115118155
93715.77706684628,1346.3855251337982,0.00034380983288450923
93765.78548577202,1346.4129397036113,0.0005482913413192823
93815.79390469776,1346.4506306982096,0.0007538197491809742
93865.8023236235,1346.4986447258962,0.0009602802585610657
93915.81074254925,1346.5570226230323,0.0011675574121873353
93965.819161475,1346.6257994246707,0.0013755351652202541
94015.82758040074,1346.7050043387862,0.0015840969572839673
94065.83599932649,1346.7946607241267,0.001793125784995117
94115.84441825224,1346.8947860716908,0.0020025042745797322
94165.85283717798,1347.00539198985,0.0022121147548868738
94215.86125610373,1347.1264841931238,0.002421839330521123
94265.86967502946,1347.2580624946102,0.002631559955097907
94315.87809395521,1347.4001208020836,0.002841158504662047
94365.88651288096,1347.5526471177577,0.003050516851096186
94415.8949318067,1347.7156235417144,0.0032595169355594633
94465.90335073245,1347.8890262789992,0.003468040841896798
94515.9117696582,1348.0728256503755,0.003675970869931826
94565.92018858394,1348.266986106735,0.0038831896086566286
94615.92860750969,1348.471466247149,0.004089580009176758
94665.93702643542,1348.6862188405596,0.004295025457556593
94715.94544536117,1348.9111908510868,0.004499409847246219
94765.95386428692,1349.1463234669418,0.004702617651271286
94815.96228321266,1349.3915521329282,0.004904533994053531
94865.97070213841,1349.6468065865095,0.005105044722820633
94915.97912106416,1349.9120108974205,0.005304036478523167
94965.9875399899,1350.1870835107993,0.0055013967663083444
95015.99595891565,1350.471937293813,0.005697014025436519
95066.0043778414,1350.7664795857454,0.0058907776985628905
95116.01279676713,1351.0706122515196,0.006082578300452363
95166.02121569288,1351.3842317386204,0.006272307486013661
95216.02963461862,1351.7072291373788,0.006459858117543402
95266.03805354437,1352.0394902445862,0.006645124331334608
95316.04647247012,1352.3808956303928,0.0068280016033539686
95366.05489139586,1352.7313207084542,0.007008386814192463
95416.06331032161,1353.0906358092773,0.007186178313048299
95466.07172924736,1353.4587062567255,0.007361275980864977
95516.08014817309,1353.8353924476285,0.007533581292406321
95566.08856709884,1354.2205499344548,0.007702997377459503
95616.09698602458,1354.6140295109885,0.00786942908087527
95666.10540495033,1355.0156773009626,0.008032783021631941
95716.11382387608,1355.4253348495886,0.008192967650714271
95766.12224280182,1355.8428392179314,0.008349893307925661
95816.13066172757,1356.268023080063,0.008503472277393028
95866.13908065332,1356.700714822941,0.008653618842001129
95916.14749957905,1357.1407386489484,0.008800249336465683
95966.1559185048,1357.5879146810248,0.008943282199150302
96016.16433743054,1358.0420590703352,0.009082638022636756
96066.17275635629,1358.502984106396,0.009218239602812551
96116.18117528204,1358.9704983295992,0.009350011986694632
96166.18959420778,1359.444406646061,0.009477882518830515
96216.19801313353,1359.9245104447232,0.00960178088620465
96266.20643205928,1360.4106077166334,0.009721639161718776
96316.21485098502,1360.902493176334,0.009837391846228628
96366.22326991076,1361.3999583852778,0.00994897590896477
96416.2316888365,1361.902791877199,0.010056330826501874
96466.24010776225,1362.4107792853583,0.010159398620131474
96516.248526688,1362.9237034715834,0.010258123891620627
96566.25694561374,1363.4413446570234,0.010352453857393454
96616.26536453949,1363.96348055454,0.01044233838112249
96666.27378346524,1364.4898865026466,0.010527730004575827
96716.28220239098,1365.0203356009142,0.010608583976825205
96766.29062131672,1365.5545988467638,0.010684858281879298
96816.29904024246,1366.0924452735544,0.010756513664460753
96866.30745916821,1366.6336420898795,0.010823513654086741
96916.31587809396,1367.177954819994,0.01088582458756714
96966.3242970197,1367.7251474452735,0.010943415629543454
97016.33271594545,1368.2749825466244,0.010996258791446327
97066.3411348712,1368.8272214477533,0.011044328948553792
97116.34955379694,1369.381624359207,0.011087603855355267
97166.35797272269,1369.9379505230943,0.0111260641590989
97216.36639164842,1370.495958358394,0.011159693411468028
97266.37481057417,1371.055405606771,0.011188478078650782
97316.38322949992,1371.6160494787919,0.011212407549325674
97366.39164842566,1372.1776468004628,0.011231474141031688
97416.40006735141,1372.7399541599952,0.011245673104704867
97466.40848627716,1373.3027280547033,0.011255002627276916
97516.4169052029,1373.8657250379438,0.011259463832531437
97566.42532412865,1374.4287018660107,0.011259060780158795
97616.43374305438,1374.9914156448865,0.011253800462914096
97666.44216198013,1375.553623976764,0.011243692802019253
97716.45058090588,1376.115085106242,0.011228750640681717
97766.45899983162,1376.6755580661106,0.011208989735866244
97816.46741875737,1377.234802822627,0.011184428748201252
97866.47583768312,1377.7925804201984,0.011155089230110604
97916.48425660886,1378.3486531253784,0.011120995612152336
97966.49267553461,1378.9027845700848,0.011082175187509558
98016.50109446034,1379.4547398939558,0.011038658094810546
98066.50951338609,1380.0042858857503,0.010990477299091259
98116.51793231184,1380.5511911237043,0.010937668570986332
98166.52635123758,1381.0952261147613,0.010880270464302729
98216.53477016333,1381.636163432583,0.010818324291702843
98266.54318908908,1382.1737778542577,0.01075187409876029
98316.55160801482,1382.7078464956219,0.010680966636337925
98366.56002694057,1383.2381489451097,0.010605651331210312
98416.56844586632,1383.764467396044,0.010525980255039199
98466.57686479205,1384.2865867772916,0.01044200809176067
98516.5852837178,1384.8042948821994,0.010353792103296964
98566.59370264354,1385.3173824957266,0.010261392093619747
98616.60212156929,1385.8256435197018,0.010164870371346122
98666.61054049504,1386.3288750961196,0.010064291710662216
98716.61895942078,1386.8268777284038,0.009959723310751144
98766.62737834653,1387.3194554005613,0.009851234753756525
98816.63579727228,1387.8064156941516,0.009738897961185631
98866.64421619801,1388.2875699029971,0.009622787148856084
98916.65263512376,1388.7627331455676,0.009502978780490215
98966.6610540495,1389.2317244749647,0.009379551519829207
99016.66947297525,1389.6943669864384,0.009252586181380189
99066.677891901,1390.1504879223705,0.009122165679873088
99116.68631082674,1390.599918774659,0.008988374978358565
99166.69472975249,1391.0424953844363,0.008851301035010223
99216.70314867824,1391.4780580390645,0.00871103274874889
99266.71156760398,1391.9064515663445,0.008567660903593108
99316.71998652972,1392.3275254258785,0.008421278111844543
99366.72840545546,1392.7411337975334,0.008271978756139853
99416.73682438121,1393.1471356669447,0.008119858930377753
99466.74524330696,1393.5453949080145,0.007965016379630178
99516.7536622327,1393.9357803623436,0.0078075504389008435
99566.76208115845,1394.3181659155578,0.0076475619710538855
99616.7705000842,1394.692430570471,0.007485153303607724
99666.77891900994,1395.058458517049,0.007320428164757814
99716.78733793568,1395.4161391991236,0.007153491618446289
99766.79575686142,1395.7653673778188,0.006984449998614862
99816.80417578717,1396.1060431916487,0.006813410842631886
99866.81259471292,1396.4380722132496,0.006640482824025438
99916.82101363866,1396.761365502713,0.006465775684472493
99966.82943256441,1397.0758396574824,0.006289400165076101
100016.83785149016,1397.3814168587874,0.006111467937103493
100066.8462704159,1397.6780249145818,0.005932091532048868
100116.85468934164,1397.9655972989647,0.0057513842712484334
100166.86310826738,1398.2440731880545,0.00556946019492969
100216.87152719313,1398.5133974922965,0.005386433990827103
100266.87994611888,1398.7735208851843,0.005202420922423573
100316.88836504462,1399.0243998283759,0.005017536756781646
100366.89678397037,1399.2659965931905,0.004831897692123967
100416.90520289612,1399.4982792784713,0.004645620285063295
100466.91362182186,1399.721221824805,0.004458821377700785
100516.92204074761,1399.9348040250873,0.004271618024447373
100566.93045967334,1400.13901153143,0.004084127418823391
100616.93887859909,1400.333835858405,0.003896466820073134
100666.94729752484,1400.5192743826224,0.0037087534797994627
100716.95571645058,1400.6953303386433,0.0035211045685870747
100766.96413537633,1400.862012811233,0.0033336371026831233
100816.97255430208,1401.0193367239556,0.0031464678707947787
100866.98097322782,1401.1673228241195,0.0029597133609814636
100916.98939215357,1401.3059976640832,0.0027734896877968473
100966.9978110793,1401.4353935789325,0.0025879125196355966
101017.00623000505,1401.5555486605463,0.002403097006403576
101067.0146489308,1401.6665067280617,0.0022191577074346445
101117.02306785654,1401.7683172947632,0.002036208519886407
101167.03148678229,1401.8610355314127,0.0018543626074789276
101217.03990570804,1401.9447222260462,0.0016737323297496142
101267.04832463378,1402.01944374026,0.001494429171761007
101317.05674355953,1402.0852719620161,0.0013165636744391898
101367.06516248528,1402.142284254996,0.0011402453654294866
101417.07358141101,1402.1905634045324,0.0009655826906425746
101467.08200033676,1402.2301975601595,0.0007926829465140493
101517.0904192625,1402.2612801748069,0.0006216522128685725
101567.09883818825,1402.2839099406885,0.00045259528672991024
101617.107257114,1402.2981907219155,0.0002856156167723906
101667.11567603974,1402.3042314838822,0.000120815238745932
101717.12409496549,1402.3021462194667,-4.170528828436915e-05
101767.13251389124,1402.292053872095,-0.00020184694469297667
101817.14093281697,1402.274078255713,-0.00035951231215203196
101867.14935174272,1402.2483479717189,-0.0005146056344563709
101917.15777066846,1402.2149963229106,-0.0006670328772381113
101967.16618959421,1402.1741612244969,-0.0008167017866936025
102017.17460851996,1402.1259851122325,-0.0009635219471181447
102067.1830274457,1402.070614847733,-0.001107404837303119
102117.19144637145,1402.008201621027,-0.0012482638857865404
102167.1998652972,1401.9389008504143,-0.0013860145247252462
102217.20828422293,1401.8628720796808,-0.0015205742427390379
102267.21670314868,1401.780278872746,-0.0016518626362403879
102317.22512207442,1401.6912887058031,-0.0017798014595682538
102367.23354100017,1401.5960728570194,-0.0019043146737261491
102417.24195992592,1401.49480629387,-0.002025328493715645
102467.25037885166,1401.3876675581705,-0.002142771434492867
102517.25879777741,1401.2748386488856,-0.002256574355434615
102567.26721670316,1401.1565049027824,-0.002366670503378083
102617.2756356289,1401.032854873007,-0.002472995554125387
102667.28405455464,1400.9040802056588,-0.002575487652426883
102717.29247348038,1400.7703755144405,-0.0026740874504436493
102767.30089240613,1400.6319382534607,-0.0027687381446076377
102817.30931133188,1400.4889685882722,-0.002859385510884424
102867.31773025762,1400.3416692652231,-0.0029459779384480283
102917.32614918337,1400.1902454792055,-0.0030284664616817875
102967.33456810912,1400.0349047398824,-0.0031068047905511305
103017.34298703486,1399.875856736479,-0.003180949339280429
103067.3514059606,1399.7133132012207,-0.0032508592533297374
103117.35982488634,1399.5474877715055,-0.0033164964347036263
103167.36824381209,1399.3785958508963,-0.0033778255654605812
103217.37666273784,1399.2068544690194,-0.003434814129555184
103267.38508166358,1399.0324821404574,-0.0034874324329042684
103317.39350058933,1398.8556987227284,-0.003535653621618243
103367.40191951508,1398.6767252734332,-0.0035794536985888545
103417.41033844082,1398.495783906667,-0.003618811538169936
103467.41875736655,1398.3130976487816,-0.0036537088991150744
103517.4271762923,1398.1288902935908,-0.003684130435717871
103567.43559521805,1397.943386257108,-0.0037100637070822348
103617.4440141438,1397.7568104319064,-0.0037314991846956916
103667.45243306954,1397.5693880411975,-0.003748430258019367
103717.46085199529,1397.381344492713,-0.0037608532383994553
103767.46927092104,1397.1929052324856,-0.0037687673610819874
103817.47768984678,1397.0042955986214,-0.0037721747853764398
103867.48610877253,1396.8157406751511,-0.003771080593063724
103917.49452769826,1396.6274651460558,-0.003765492784912147
103967.50294662401,1396.4396931495562,-0.003755422275405904
104017.51136554976,1396.2526481327586,-0.00374088288562695
104067.5197844755,1396.0665527067465,-0.0037218913343447456
104117.52820340125,1395.8816285022103,-0.0036984672272728342
104167.536622327,1395.6980960257056,-0.0036706330445239682
104217.54504125274,1395.516174516628,-0.0036384141262863555
104267.55346017849,1395.3360818049987,-0.003601838656666275
104317.56187910422,1395.1580341701415,-0.0035609376458423884
104367.57029802997,1394.9822462003522,-0.003515744910304122
104417.57871695572,1394.808930653635,-0.0034662970515104098
104467.58713588146,1394.6382983196036,-0.0034126334326456407
104517.59555480721,1394.4705578826272,-0.0033547961537772116
104567.60397373296,1394.305915786311,-0.0032928300251824647
104617.6123926587,1394.1445760993925,-0.003226782539103892
104667.62081158445,1393.9867403831413,-0.003156703839695822
104717.6292305102,1393.8326075603436,-0.0030826466914169012
104767.63764943593,1393.6823737859524,-0.003004666445727053
104817.64606836168,1393.5362323194884,-0.0029228210061476934
104867.65448728742,1393.3943733992646,-0.002837170791812157
104917.66290621317,1393.2569841185239,-0.0027477786992877256
104967.67132513892,1393.1242483035549,-0.002654710063019042
105017.67974406466,1392.9963463938732,-0.002558032614096982
105067.68816299041,1392.8734553245365,-0.002457816437611847
105117.69658191616,1392.7557484106694,-0.00235413392850414
105167.70500084189,1392.6433952342718,-0.002247059745935332
105217.71341976764,1392.5365615333787,-0.0021366707662965495
105267.72183869338,1392.4354090936442,-0.0020230460347684686
105317.73025761913,1392.3400956424143,-0.0019062667155640282
105367.73867654488,1392.250774745358,-0.001786416040803659
105417.74709547062,1392.16759570572,-0.0016635792581091954
105467.75551439637,1392.0907034662573,-0.0015378435769389848
105517.76393332212,1392.020238513924,-0.0014092981136548956
105567.77235224785,1391.9563367873602,-0.0012780338354392853
105617.7807711736,1391.8991295872477,-0.0011441435029981148
105667.78919009934,1391.848743489583,-0.0010077216121774147
105717.79760902509,1391.8053002619279,-0.000868864334461174
105767.80602795084,1391.768916782686,-0.0007276694564051575
105817.81444687658,1391.7397049634574,-0.0005842363180975572
105867.82286580233,1391.7177716745214,-0.0004386657505828104
105917.83128472808,1391.7032186734903,-0.00029106001240321327
105967.83970365382,1391.6961425371842,-0.00014152272517652798
106017.84812257955,1391.6966345967644,9.841191603891894e-06
106067.8565415053,1391.7047808761704,0.0001629255866782271
106117.86496043105,1391.720662033897,0.0003176231438519862
106167.8733793568,1391.7443533081478,0.0004738254495548502
106217.88179828254,1391.7759244653994,0.0006314230611172828
106267.89021720829,1391.8154397524129,0.0007903055757328562
106317.89863613404,1391.8629578517152,0.0009503616999286995
106367.90705505978,1391.918531840585,0.0011114793196938721
106417.91547398551,1391.982209153565,0.0012735455710698315
106467.92389291126,1392.054031548527,0.0014364469112618074
106517.93231183701,1392.134035076309,0.001600069190125237
106567.94073076276,1392.2222500539433,0.001764297722081485
106617.9491496885,1392.3187010414956,0.0019290173583488097
106667.95756861425,1392.4234068225262,0.002094112559497295
106717.96598754,1392.5363803881864,0.002259467468190946
106767.97440646574,1392.6576289249629,0.0024249659822120585
106817.98282539149,1392.7871538060735,0.0025904918275719184
106867.99124431722,1392.9249505865248,0.002755928631780203
106917.99966324297,1393.0710090018308,0.0029211599971680838
106968.00808216872,1393.2253129703947,0.0030860695741782357
107018.01650109446,1393.3878405995545,0.0032505411347213973
107068.02492002021,1393.5585641952853,0.0034144586453671755
107118.03333894596,1393.7374502755563,0.0035777063404824035
107168.0417578717,1393.9244595873306,0.003740168795152962
107218.05017679745,1394.1195471272003,0.0039017309979341923
107268.05859572318,1394.3226621656408,0.004062278423279488
107318.06701464893,1394.533748274875,0.004221697103787711
107368.07543357468,1394.7527433603218,0.00437987370191897
107418.08385250042,1394.9795796956182,0.004536695581510453
107468.09227142617,1395.2141839611875,0.004692050878714584
107518.10069035192,1395.4564772863296,0.004845828572482094
107568.10910927766,1395.7063752948118,0.004997918554576109
107618.11752820341,1395.963788153928,0.005148211698962477
107668.12594712914,1396.2286206269937,0.005296599930539823
107718.13436605489,1396.5007721292532,0.0054429762933637695
107768.14278498064,1396.7801367871505,0.005587235017951464
107818.15120390638,1397.0666035009403,0.0057292715880483125
107868.15962283213,1397.3600560105926,0.0058689828064930945
107918.16804175788,1397.6603729649496,0.006006266860254234
107968.17646068362,1397.9674279940964,0.006141023384669089
108018.18487960937,1398.2810897848974,0.006273153526727173
108068.19329853512,1398.6012221596488,0.00640256000736103
108118.20171746085,1398.9276841578057,0.006529147182890418
108168.2101363866,1399.2603301207234,0.006652821105265274
108218.21855531234,1399.5990097793685,0.006773489581403237
108268.22697423809,1399.943568344939,0.0068910622313127345
108318.23539316384,1400.2938466023406,0.007005450545165608
108368.24381208958,1400.6496810064589,0.0071165679391240085
108418.25223101533,1401.0109037811687,0.007224329810049224
108468.26064994108,1401.3773430210174,0.007328653588869932
108518.26906886681,1401.7488227955198,0.007429458792769429
108568.27748779255,1402.1251632559993,0.007526667076005741
108618.2859067183,1402.506180744909,0.007620202279446896
108668.29432564405,1402.8916879075637,0.007709990478689898
108718.3027445698,1403.2814938062124,0.007795960030800221
108768.31116349554,1403.6754040363837,0.007878041619663155
108818.31958242129,1404.073220845427,0.007956168299833807
108868.32800134704,1404.4747432531776,0.008030275538918044
108918.33642027278,1404.8797671746709,0.008100301258448442
108968.34483919851,1405.2880855448288,0.00816618587328306
109018.35325812426,1405.6994884450394,0.00822787232933645
109068.36167705001,1406.1137632315501,0.008285306139811686
109118.37009597576,1406.5306946656,0.00833843541986109
109168.3785149015,1406.9500650452014,0.008387210919516958
109218.38693382725,1407.371654338494,0.008431586055065539
109268.395352753,1407.795240318589,0.008471516938764648
109318.40377167874,1408.220598699815,0.008506962406796225
109368.41219060447,1408.6475032752812,0.00853788404560425
109418.42060953022,1409.0757260556798,0.008564246216532049
109468.42902845597,1409.505037409226,0.008586016078604711
109518.43744738172,1409.9352062026628,0.008603163609720695
109568.44586630746,1410.3659999432357,0.008615661626016471
109618.45428523321,1410.7971849215473,0.008623485799449982
109668.46270415896,1411.2285263552074,0.008626614673644024
109718.4711230847,1411.6597885331837,0.008625029677908005
109768.47954201043,1412.0907349607683,0.008618715139497298
109818.48796093618,1412.5211285050639,0.00860765829403308
109868.49637986193,1412.9507315409046,0.008591849294160063
109918.50479878768,1413.3793060971138,0.00857128121630578
109968.51321771342,1413.8066140030146,0.008545950065732435
110018.52163663917,1414.2324170350955,0.008515854779667624
110068.53005556492,1414.6564770637435,0.008480997228659387
110118.53847449066,1415.0785561999498,0.008441382216073696
110168.54689341641,1415.4984169419013,0.008397017475834259
110218.55531234214,1415.9158223213603,0.00834791366824541
110268.56373126789,1416.3305360497452,0.008294084374034266
110318.57215019364,1416.74232266382,0.008235546086616505
110368.58056911938,1417.1509476709011,0.008172318202476388
110418.58898804513,1417.5561776934903,0.008104423009769844
110468.59740697088,1417.9577806132454,0.008031885675150357
110518.60582589662,1418.3555257141961,0.007954734228749028
110568.61424482237,1418.7491838251178,0.00787299954741309
110618.6226637481,1419.1385274609738,0.0077867153361660555
110668.63108267385,1419.523330963336,0.007695918107866353
110718.6395015996,1419.9033706396992,0.00760064716116403
110768.64792052534,1420.278424901599,0.007500944556691406
110818.65633945109,1420.64827440145,0.007396855091541746
110868.66475837684,1421.0127021680162,0.00728842627203545
110918.67317730258,1421.371493740429,0.00717570828475962
